GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,EMPAVPW,EMPAVPW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,RCPTOT,RCPTOT_S,RCPTPLM,RCPTPLM_S,RCPTRAN,RCPTRAN_S,MSCTOT,MSCTOT_S,MSCRSLTT,MSCRSLTT_S,MSCCNTTT,MSCCNTTT_S,MSCOTH,MSCOTH_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S
0100000US,,United States,,311930,Flavoring syrup and concentrate manufacturing,,2014,7160,0.3,444938,0.5,133136,0.9,57875,1.8,8712,1.3,12518,0.4,54031,0.3,4489,1.1,9521,0.7,225616,0.9,2637469,0.7,2511330,0.6,72273,3.4,11247,8.5,28884,1.4,13737,19.5,312486,2.5,,,0,,10272085,0.2,10133894,0.2,,,138191,5.6,128236,2.6,,,,,7636167,0.4,481532,1.0,207503,1.4,43474,0.1,230555,0.8,494979,0.4,214872,0.8,37656,0.7,242451,1.1,175009,4.0,28787,5.2,146222,4.0,2719,1.8,2265,2.7,141238,4.2,49943,3.9,36603,5.2,13340,1.8,889865,1.7,16705,8.2,1891,1.9,,,,,,,40687,8.4,26149,2.0,,,14709,2.8,,,226900,5.5
0100000US,,United States,,31194,Seasoning and dressing manufacturing,,2015,32108,1.1,1902538,1.0,549500,1.0,255095,1.6,27646,4.0,54161,1.8,212599,1.1,21468,1.4,46448,1.5,991147,1.1,10400815,1.3,9649161,1.3,535901,7.6,42909,1.3,90248,1.0,82596,22.5,1065290,1.0,,,,,19778963,0.7,18970349,0.8,,,808613,5.8,676707,6.8,95129,5.6,36778,0.1,9463417,0.8,2069404,1.2,965759,1.5,203223,1.3,900422,1.6,2248401,1.5,1072201,2.1,201270,1.1,974930,2.0,499118,6.8,154700,12.2,344418,5.4,21288,11.6,17946,22.1,305185,5.3,155040,2.5,114615,3.0,40425,3.5,1364426,3.6,142377,12.4,7014,14.7,5239,4.4,8845,5.5,13458,4.4,135351,3.7,64860,3.6,196988,3.6,83495,4.2,42336,4.5,664464,4.3
0100000US,,United States,,31194,Seasoning and dressing manufacturing,,2014,29377,0.9,1784853,0.8,516645,0.9,236155,1.4,26638,4.6,51581,1.1,202270,1.1,20093,0.9,42951,1.0,919481,0.7,9948351,0.9,9161482,1.1,579303,5.3,42703,1.1,85137,1.3,79727,9.5,1013507,1.1,0,,,,19586351,0.5,18731297,0.6,161609,0.0,855054,4.1,733900,4.8,83612,6.4,37543,0.1,9733957,0.6,1913721,0.7,900099,0.7,166780,1.2,846842,1.2,2040357,1.0,947328,1.2,201180,1.4,891849,1.6,390023,3.9,106054,8.2,283970,3.2,6531,17.4,11867,13.9,265571,3.1,144603,2.2,108102,2.8,36501,2.6,1321239,3.1,131369,12.3,5269,20.2,5286,5.5,9787,5.0,13388,4.6,131984,3.6,61058,3.6,149009,3.2,71346,5.2,41730,4.1,701012,3.0
0100000US,,United States,,311941,"Mayonnaise, dressing, and other prepared sauce manufacturing",,2015,14505,1.4,785473,1.1,233826,1.0,115621,1.3,11849,1.6,19555,2.3,86801,1.6,10234,1.6,22561,1.5,474428,1.6,4916096,1.3,4620194,1.0,189346,20.1,21115,2.3,45529,1.3,39913,5.5,517953,1.4,0,,,,9668736,0.7,9366009,0.4,7131,0.0,302727,14.0,239551,17.5,,,,,4755316,0.6,672547,1.6,317824,1.6,47029,0.7,307694,2.4,717179,1.0,337043,1.1,49705,0.8,330431,1.9,209409,7.1,46660,9.9,162749,7.2,7801,30.2,6114,4.2,148834,7.4,67816,3.3,43287,3.2,24529,5.2,653619,2.5,57759,10.8,1538,13.3,1253,3.2,2595,4.6,3444,5.1,77701,3.1,34847,4.6,108730,1.0,23015,3.5,19657,7.3,323080,2.1
0100000US,,United States,,311941,"Mayonnaise, dressing, and other prepared sauce manufacturing",,2014,13819,0.6,733243,0.4,221703,0.7,107491,0.6,9702,1.0,19498,1.5,85013,1.3,9893,0.5,21994,0.8,453186,0.5,4848685,1.0,4583328,1.0,160977,12.7,21286,1.9,43758,1.9,39335,5.9,518235,1.6,0,,,,9461253,0.6,9195698,0.4,10458,0.0,265555,10.2,208100,12.7,23342,22.7,34113,0.1,4608999,0.7,682626,1.2,329269,1.3,50609,0.7,302748,2.2,669146,1.0,314940,1.0,47039,1.0,307167,2.1,213935,2.1,59109,1.2,154826,2.6,2652,42.4,3027,11.2,149146,2.3,65773,1.9,42138,1.6,23634,3.2,623131,2.4,54228,11.1,1420,12.0,1188,3.3,2394,4.7,3505,9.2,75815,3.1,32569,4.5,71768,1.4,21105,4.1,19488,6.6,339650,1.8
0100000US,,United States,,311942,Spice and extract manufacturing,,2015,17603,1.6,1117065,1.5,315674,1.5,139474,2.7,15797,6.9,34605,2.5,125798,1.5,11234,2.3,23887,2.6,516719,1.6,5484719,2.2,5028967,2.3,346555,4.3,21794,1.2,44719,1.6,42683,43.3,547336,1.5,,,0,,10110227,1.3,9604341,1.5,,,505886,3.9,437156,4.5,,,,,4708101,1.5,1396857,1.6,647935,2.1,156195,1.7,592728,2.0,1531222,2.2,735159,3.0,151565,1.4,644499,2.9,289709,10.5,108040,16.9,181670,7.9,13487,5.8,11831,33.5,156351,7.5,87225,3.6,71328,4.3,15896,3.5,710806,6.6,84618,19.5,5475,18.5,3986,5.7,6250,7.6,10014,5.6,57650,7.5,30013,5.5,88258,8.0,60480,5.6,22679,5.5,341384,8.2
0100000US,,United States,,311942,Spice and extract manufacturing,,2014,15558,1.6,1051610,1.3,294941,1.5,128664,2.6,16936,7.2,32084,1.4,117258,1.7,10200,1.7,20957,1.9,466295,1.4,5099666,1.6,4578154,2.0,418325,5.5,21418,1.0,41378,1.7,40392,17.8,495272,1.6,0,,0,,10125098,0.9,9535599,1.1,151151,0.0,589499,3.9,525800,4.4,60270,0.7,3430,0.5,5124959,0.9,1231095,0.9,570830,0.8,116171,1.8,544094,1.3,1371211,1.5,632387,1.8,154141,1.8,584682,2.2,176088,8.3,46944,18.5,129144,6.3,3879,4.4,8839,18.3,116426,6.5,78830,3.7,65963,4.4,12867,4.7,698108,5.4,77141,19.4,3849,27.3,4098,7.1,7393,6.4,9883,5.3,56170,7.4,28490,5.8,77241,6.1,50241,7.2,22242,5.0,361362,5.5
0100000US,,United States,,31199,All other food manufacturing,,2015,68814,1.6,2877398,1.4,738620,1.1,315211,1.2,23594,2.6,53677,2.4,346138,1.4,51525,1.9,110018,1.8,1741185,1.8,15156721,1.4,14034491,1.4,676816,4.6,100985,2.6,209328,1.3,135100,1.8,2382490,1.5,,,0,,26343645,1.3,25331856,1.3,710364,0.0,1011789,3.9,814685,4.7,,,,,11248107,1.5,2062743,4.1,760697,2.6,212388,29.3,1089657,5.0,2164608,5.2,781072,1.5,272931,36.7,1110605,4.5,574389,2.0,141130,5.2,433259,1.7,14565,8.0,24708,2.3,393986,1.7,228938,2.6,160784,1.8,68154,6.6,2092686,2.7,352921,8.0,22084,2.7,7866,5.2,10044,4.8,19415,3.0,226464,3.6,133124,3.9,91457,3.0,96226,3.9,67158,4.0,1065926,2.7
0100000US,,United States,,31199,All other food manufacturing,,2014,65281,1.3,2688010,1.0,691467,0.9,294761,1.1,23127,2.5,50011,2.0,323568,1.2,48769,1.3,102490,1.1,1659043,1.2,14813499,1.2,13616531,1.1,744098,8.0,102499,2.1,207514,0.8,142857,1.5,2381993,1.2,,,0,,24747652,1.1,23689428,1.0,867409,0.0,1058224,6.4,885598,7.7,68037,8.7,104589,1.6,9990062,1.3,1923856,2.8,778367,3.4,155166,26.3,990323,2.8,2074466,2.3,750106,2.2,214299,19.6,1110061,1.7,816340,4.5,236015,5.9,580325,4.5,13998,8.6,21393,9.2,544934,4.7,233028,1.9,158790,1.7,74238,4.0,2198924,2.7,357572,6.9,41536,5.9,6840,2.9,9937,5.1,19676,3.5,234860,3.0,138294,3.9,101397,2.8,99295,4.5,62480,4.4,1127036,2.7
0100000US,,United States,,311991,Perishable prepared food manufacturing,,2015,44048,2.4,1646768,2.2,426031,1.6,189320,1.6,11172,5.0,23405,3.7,202135,2.0,33476,2.9,72276,2.7,1005376,2.8,7451843,2.1,6818873,2.2,421654,4.9,35391,2.9,104771,1.9,71154,2.0,1104849,2.2,,,0,,13429425,1.8,12889766,1.8,236619,0.0,539658,5.7,460763,6.5,,,,,5981229,1.6,602569,2.2,189201,3.9,59340,10.4,354028,2.6,588641,2.0,189842,1.8,62347,11.6,336452,2.5,280985,3.2,89035,8.1,191950,2.1,9482,12.1,8256,2.4,174213,1.9,136665,2.4,89175,2.8,47490,2.6,1314318,3.5,267346,10.5,17957,1.7,4075,4.4,3921,6.6,11939,3.5,140275,2.8,79041,2.6,73379,1.5,51262,2.6,34890,3.4,630232,3.4
0100000US,,United States,,311991,Perishable prepared food manufacturing,,2014,41208,2.1,1513479,1.7,385446,1.2,169892,1.6,10524,5.3,22449,3.4,182580,1.6,30813,2.1,64751,1.5,930843,2.0,6987048,1.9,6289869,1.4,497685,11.7,31541,3.6,102870,1.3,65084,1.5,1085485,1.7,,,0,,12031562,1.7,11401831,1.3,317305,0.0,629731,9.7,538588,11.3,,,,,5068047,1.7,581116,2.0,187624,2.5,32391,7.5,361101,2.6,589426,1.7,184400,2.9,59148,9.8,345878,1.5,407100,4.5,147766,6.7,259333,3.8,7833,5.4,7717,19.0,243783,3.9,134881,2.3,86114,2.9,48767,2.0,1354083,3.7,263549,9.3,37592,6.4,4422,3.5,3100,7.8,11845,4.8,150114,3.3,83748,4.3,77847,1.5,46423,3.3,31175,3.4,644269,3.3
0100000US,,United States,,311999,All other miscellaneous food manufacturing,,2015,24765,1.1,1230630,1.3,312588,1.5,125891,1.6,12423,2.2,30272,3.2,144003,2.0,18048,1.4,37743,1.3,735808,1.5,7704878,1.8,7215619,1.8,255162,9.1,65594,3.8,104558,1.8,63946,3.1,1277641,2.2,0,,0,,12914220,1.7,12442090,1.7,473745,0.0,472130,5.2,353922,6.9,113896,0.6,4312,8.3,5266878,2.6,1460173,5.7,571496,3.2,153047,40.5,735630,7.4,1575967,7.1,591229,1.9,210584,47.5,774153,6.3,293404,2.3,52095,2.5,241309,2.5,5083,4.8,16452,3.2,219774,2.6,92273,5.3,71609,2.1,20664,21.0,778368,4.2,85575,4.7,4127,12.7,3790,9.6,6123,6.6,7476,5.4,86189,8.2,54083,8.7,18078,14.1,44964,7.8,32268,7.4,435694,4.6
0100000US,,United States,,311999,All other miscellaneous food manufacturing,,2014,24074,0.8,1174530,1.0,306022,1.3,124868,1.4,12603,1.4,27562,2.5,140988,1.7,17956,1.0,37739,1.6,728200,1.1,7826451,1.5,7326662,1.6,246413,4.8,70958,2.7,104644,1.0,77773,2.5,1296508,1.6,0,,0,,12716090,1.5,12287597,1.5,550104,0.0,428493,7.0,347010,8.6,,,,,4922015,2.0,1342740,4.0,590743,4.4,122775,33.2,629223,4.1,1485040,3.1,565706,2.7,155151,26.8,764183,2.3,409240,7.9,88249,11.2,320992,7.6,6165,18.3,13676,9.7,301151,8.0,98148,3.4,72676,1.5,25472,11.1,844841,3.8,94024,3.3,3944,10.4,2417,5.2,6837,6.5,7832,5.1,84747,5.8,54546,7.4,23551,10.9,52871,7.9,31305,8.0,482766,4.4
0100000US,,United States,,312,Beverage and tobacco product manufacturing,,2015,156342,1.1,9180253,1.0,3092421,0.7,1181138,0.8,334526,1.8,286769,1.5,1289988,1.0,88559,1.0,174722,0.9,4879447,0.8,62287842,0.4,54379772,0.4,6195500,1.8,403838,0.9,822314,0.8,486417,3.6,9437059,0.7,127413,0.2,4263,43.2,155583195,0.4,147560323,0.4,2298457,0.0,8022872,2.0,7218366,1.9,573279,14.0,231227,7.0,94190923,0.5,21388818,1.4,7634043,1.4,8380525,3.0,5374250,0.3,23308981,1.2,8311381,1.1,8842572,2.9,6155028,0.4,4141745,3.2,897542,8.1,3244202,2.3,81754,4.4,80872,14.2,3081575,2.2,879308,2.2,626898,2.5,252410,3.3,10382638,1.6,339664,3.5,184236,5.6,29228,4.5,30354,3.4,85167,2.5,674666,1.9,426692,1.5,2275106,1.3,519659,2.9,914686,1.3,4903180,2.6
0100000US,,United States,,312,Beverage and tobacco product manufacturing,,2014,148220,1.0,8358809,0.7,2889987,0.5,1118935,0.7,286128,1.8,292681,1.1,1192243,0.6,84702,0.8,163958,0.7,4440809,0.7,60825587,0.4,53537964,0.3,5571684,1.9,451486,0.7,820579,0.7,443875,3.2,9617399,0.5,150352,0.8,5925,41.1,147009626,0.3,139220997,0.3,2346321,0.0,7788629,2.3,6979728,2.0,625509,16.8,183392,9.1,87007286,0.4,20090787,1.4,6970157,1.1,7948984,3.4,5171646,0.3,21201755,1.3,7536515,1.3,8321202,2.9,5344038,0.3,3649574,2.7,642351,5.4,3007223,2.4,142404,4.0,100158,12.3,2764660,2.4,827705,1.8,602605,2.1,225100,2.7,10010830,1.6,313970,3.7,172693,5.7,25837,4.7,25153,7.4,80143,2.5,628644,2.0,464009,1.3,2067786,1.3,461469,4.9,947796,2.2,4823330,2.5
0100000US,,United States,,3121,Beverage manufacturing,,2015,143474,1.2,8349446,1.1,2654055,0.8,1041912,0.9,223994,2.7,227527,1.9,1160621,1.1,78848,1.1,157122,1.0,4380398,0.9,54205834,0.5,46969648,0.4,5706885,1.9,367160,1.0,757857,0.8,404285,4.3,8539418,0.8,,,4263,43.2,114054769,0.5,107299716,0.5,1715516,0.0,6755053,2.4,,,,,,,60691375,0.7,17310621,1.7,6754239,1.6,8181768,3.1,2374613,0.7,18558279,1.5,7306144,1.3,8590685,3.0,2661450,0.9,3794013,3.5,814243,9.0,2979770,2.5,81039,4.4,70950,16.2,2827780,2.4,847509,2.2,611648,2.5,235861,3.6,9642448,1.8,317136,3.8,182528,5.6,27512,4.7,25638,4.0,81043,2.6,625618,2.1,407649,1.6,2235330,1.3,364876,4.1,845175,1.4,4529945,2.8
0100000US,,United States,,3121,Beverage manufacturing,,2014,135292,1.1,7536384,0.8,2419851,0.6,973024,0.8,182198,2.8,215833,1.5,1048796,0.7,75003,0.9,146045,0.8,3939999,0.8,53246849,0.4,46586542,0.4,5132387,2.0,415526,0.8,754417,0.7,357977,4.0,8710543,0.6,,,,,109708048,0.4,103137778,0.4,1771732,0.0,6570270,2.7,6083660,2.3,321451,32.6,165159,10.1,57296517,0.6,16073194,1.8,6102464,1.3,7739194,3.5,2231536,0.7,17147309,1.6,6659469,1.4,8123482,3.0,2364358,0.7,3301957,2.9,571030,6.1,2730927,2.7,140982,4.1,73643,16.8,2516302,2.6,799256,1.9,587597,2.2,211659,2.8,9182988,1.8,293253,3.9,170823,5.8,24676,4.9,21638,8.6,76532,2.7,579263,2.1,446264,1.3,2037740,1.3,309622,7.3,852184,2.4,4370993,2.8
0100000US,,United States,,31211,Soft drink and ice manufacturing,,2015,60199,0.8,3307343,0.8,1091127,1.1,474105,1.0,97517,6.0,75729,4.9,443776,1.3,35589,0.9,73801,1.0,1937296,1.0,30966340,0.6,26013835,0.5,4188340,1.6,150818,2.2,406950,0.9,206397,1.8,4634492,1.0,0,,3050,56.9,50045527,0.5,45449088,0.5,513653,0.0,4596439,2.5,4369792,1.9,199869,39.5,26777,28.0,19186326,0.8,2150972,0.9,1039130,1.5,200093,1.4,911749,1.1,2259268,0.8,1039889,1.2,306474,0.4,912905,0.8,1277433,2.5,215596,7.2,1061836,1.8,56391,4.7,24227,1.9,981217,1.9,285296,2.5,171669,2.8,113627,3.2,4666511,1.6,180410,5.3,163880,6.1,4397,9.1,3492,2.9,41967,3.0,374162,2.4,232259,2.3,1877012,1.4,100182,4.8,187237,2.6,1501514,2.8
0100000US,,United States,,31211,Soft drink and ice manufacturing,,2014,59178,0.7,3095074,0.7,1022809,0.9,448274,1.0,80801,6.1,73466,4.1,420268,1.1,35138,0.7,69775,0.9,1807580,0.8,31095112,0.5,26587103,0.5,3765447,1.6,170547,1.7,414049,0.7,157965,2.0,4645877,0.8,351,56.5,4026,56.9,49756663,0.5,45060532,0.6,546610,0.0,4696132,3.0,4409983,2.0,246990,41.9,39159,17.3,18667909,0.8,2164939,1.0,1045668,1.0,194140,1.5,925131,1.6,2164810,0.8,1046363,1.2,199803,0.7,918644,0.9,1123334,3.2,159334,2.9,964000,3.5,110713,4.9,23908,5.4,829379,3.7,275198,2.1,184958,2.3,90239,2.3,4265694,1.5,162787,5.8,157236,6.2,4496,8.9,3965,3.1,40761,2.9,349037,2.5,220045,2.1,1732918,1.4,90784,5.2,174302,2.6,1329363,2.5
0100000US,,United States,,312111,Soft drink manufacturing,,2015,47080,0.8,2602789,0.9,911634,1.3,401176,1.2,95567,6.1,53735,6.8,361156,1.6,28641,0.8,60411,1.0,1573312,1.2,28494672,0.6,23904724,0.6,4043493,1.6,136331,2.0,220233,0.9,189891,2.0,2452112,0.9,0,,3050,56.9,43822425,0.5,39424108,0.6,467704,0.0,4398317,2.7,4163857,2.0,213966,36.9,20493,31.3,15436210,0.9,1853997,1.0,936365,1.6,172960,1.3,744672,1.3,1962133,0.9,936254,1.3,281529,0.1,744350,1.0,838624,2.5,156441,3.7,682183,2.4,49217,5.3,20451,2.2,612515,2.4,225520,2.7,126681,3.5,98839,1.9,3552022,1.9,97524,9.6,161360,6.2,2742,13.5,2681,2.6,33327,3.1,311612,2.7,208512,2.2,1823874,1.4,70320,6.8,144828,3.1,695243,5.0
0100000US,,United States,,312111,Soft drink manufacturing,,2014,45770,0.7,2452973,0.8,854197,1.1,379937,1.1,79570,6.2,54212,5.3,340478,1.2,27961,0.7,56047,1.0,1471403,0.9,28410566,0.5,24272734,0.5,3609858,1.7,154613,1.8,230662,0.8,142699,2.1,2527331,0.8,0,,4026,56.9,43439761,0.5,38959048,0.6,528809,0.0,4480713,3.1,4183315,2.1,263876,38.3,33523,16.5,15039780,0.9,1873824,1.1,947766,1.0,162758,1.4,763300,1.8,1880541,0.9,948287,1.2,172822,0.2,759432,1.1,785157,3.0,129402,1.7,655755,3.4,95252,4.1,19856,6.4,540646,3.7,203322,2.6,133298,3.0,70024,2.3,3121022,1.8,86054,10.7,154866,6.3,2356,16.8,3161,3.0,31949,3.1,285952,2.8,199169,2.2,1684534,1.4,64479,7.2,133192,3.2,475312,4.6
0100000US,,United States,,312112,Bottled water manufacturing,,2015,8933,2.5,523154,1.7,141862,1.3,59329,1.8,1640,13.3,20013,3.8,60879,2.1,5393,2.6,10932,2.9,312088,1.4,2329144,1.6,2027089,1.8,136443,0.1,12201,14.2,137398,1.1,16014,3.1,1604330,1.4,0,,0,,5511109,1.1,5324936,1.1,45949,0.0,186172,2.1,196710,0.1,,,,,3179833,1.1,282934,1.6,99238,2.3,26682,6.2,157014,1.9,282275,1.7,99258,2.8,24530,4.3,158486,1.7,394115,6.1,54852,26.2,339263,3.2,3326,1.1,3382,3.3,332555,3.2,41885,7.0,33986,3.4,7900,37.2,958452,2.9,69294,1.5,1959,5.0,1557,9.3,767,9.6,5954,9.5,50194,6.8,13229,16.8,51912,10.4,28257,1.8,34030,5.0,701299,2.6
0100000US,,United States,,312112,Bottled water manufacturing,,2014,8956,2.0,474849,1.2,132165,1.2,56146,1.7,785,5.0,17108,3.8,58126,2.0,5569,1.8,11064,1.9,289587,1.6,2548730,1.6,2236921,1.8,147341,0.1,13595,5.6,136553,1.3,14320,2.9,1598598,1.5,351,56.5,0,,5620917,1.1,5416087,1.2,17801,0.0,204830,11.2,218121,0.1,,,,,3067977,1.3,275699,2.7,94225,3.8,30977,5.6,150496,3.0,270134,1.8,94464,2.9,26527,5.3,149143,1.6,284062,7.3,21800,14.1,262262,7.5,8541,38.3,3692,4.4,250029,7.6,52277,1.9,40717,2.4,11560,4.2,979501,2.6,62916,2.2,1781,2.3,,,,,6125,7.8,50809,6.9,10566,7.8,47295,11.0,25114,3.3,32931,4.9,739107,2.3
0100000US,,United States,,312113,Ice manufacturing,,2015,4186,4.8,181400,3.6,37631,4.8,13599,7.8,309,33.5,1981,26.1,21742,5.9,1555,8.5,2459,7.1,51897,6.9,142524,3.5,82022,3.0,8405,13.9,2286,36.5,49319,5.7,492,89.4,578049,6.1,0,,0,,711993,3.5,700043,3.6,0,,11950,11.8,9225,15.9,106,20.2,2619,16.0,570283,3.9,14041,8.2,3527,9.2,451,45.9,10063,9.5,14860,8.3,4377,11.7,415,34.4,10068,9.5,44694,6.1,4303,12.2,40390,6.1,3849,15.5,394,6.7,36147,5.9,17891,12.2,11003,15.1,6888,16.1,156038,11.2,13592,10.2,560,22.1,98,52.6,45,31.9,2687,16.7,12356,11.4,10518,10.5,1227,10.8,1605,15.6,8379,7.9,104972,14.0
0100000US,,United States,,312113,Ice manufacturing,,2014,4453,3.7,167252,3.7,36447,5.3,12190,7.7,446,3.5,2147,23.3,21664,6.6,1609,7.7,2664,7.4,46590,7.0,135817,3.4,77449,3.7,8248,14.8,2340,24.1,46834,3.8,946,33.0,519949,4.1,0,,0,,695985,5.0,685397,5.1,0,,10589,13.8,8547,17.9,64,33.5,1979,13.9,560153,5.8,15416,7.0,3677,8.7,405,35.5,11334,7.8,14135,7.0,3612,10.6,454,9.3,10069,8.1,54114,33.2,8132,33.8,45983,33.3,6919,25.2,359,40.1,38704,34.8,19599,10.5,10943,13.9,8656,13.1,165172,13.3,13818,10.6,589,23.2,,,,,2688,15.6,12276,11.9,10310,10.2,1088,11.4,1191,11.5,8179,8.3,114944,16.6
0100000US,,United States,,31212,Breweries,,2015,34006,3.8,2193054,3.6,806446,2.1,259763,2.4,98508,1.2,56527,1.9,391648,2.7,20554,2.0,38120,2.4,1273694,2.3,11452197,1.1,10523168,0.9,520203,13.9,157153,0.4,215145,2.1,36528,1.9,2670387,1.8,39031,0.0,,,31151003,1.1,30312224,1.0,,,838779,11.1,723444,12.9,,,,,19764645,1.1,712421,2.7,196034,2.5,254415,1.9,261972,4.9,799688,3.3,272037,1.4,244251,1.9,283400,7.1,1298625,6.9,235287,19.6,1063339,4.5,8966,23.2,13902,6.7,1040470,4.3,173223,6.9,130216,7.9,43007,6.1,2146598,5.8,22503,4.2,9862,21.5,3504,29.6,2942,1.9,9312,12.8,105428,6.7,118653,2.5,80329,14.0,59881,12.0,321468,1.1,1412716,7.2
0100000US,,United States,,31212,Breweries,,2014,30432,3.7,1883146,2.8,693580,1.4,232881,1.8,80174,1.1,58139,1.4,322386,1.4,19149,2.1,33799,2.2,1077757,2.1,11035387,1.1,10112828,0.8,490470,14.2,183076,0.4,207573,1.9,41440,1.7,2858773,1.2,,,,,30969576,1.0,30281674,0.9,,,687902,12.9,626182,14.1,,,,,20031468,1.0,506913,1.8,134244,1.7,200536,1.0,172133,3.1,681162,3.1,183435,3.0,248624,1.7,249103,5.6,935316,7.6,105955,19.5,829361,6.3,13747,13.6,18166,4.2,797448,6.2,160860,5.8,111178,7.1,49682,6.1,2364100,5.4,24761,6.6,5853,20.7,2090,49.8,2761,55.1,8771,13.4,87650,8.0,157470,2.0,79082,6.7,33731,13.7,381588,4.6,1580343,6.6
0100000US,,United States,,312120,Breweries,,2015,34006,3.8,2193054,3.6,806446,2.1,259763,2.4,98508,1.2,56527,1.9,391648,2.7,20554,2.0,38120,2.4,1273694,2.3,11452197,1.1,10523168,0.9,520203,13.9,157153,0.4,215145,2.1,36528,1.9,2670387,1.8,39031,0.0,,,31151003,1.1,30312224,1.0,,,838779,11.1,723444,12.9,,,,,19764645,1.1,712421,2.7,196034,2.5,254415,1.9,261972,4.9,799688,3.3,272037,1.4,244251,1.9,283400,7.1,1298625,6.9,235287,19.6,1063339,4.5,8966,23.2,13902,6.7,1040470,4.3,173223,6.9,130216,7.9,43007,6.1,2146598,5.8,22503,4.2,9862,21.5,3504,29.6,2942,1.9,9312,12.8,105428,6.7,118653,2.5,80329,14.0,59881,12.0,321468,1.1,1412716,7.2
0100000US,,United States,,312120,Breweries,,2014,30432,3.7,1883146,2.8,693580,1.4,232881,1.8,80174,1.1,58139,1.4,322386,1.4,19149,2.1,33799,2.2,1077757,2.1,11035387,1.1,10112828,0.8,490470,14.2,183076,0.4,207573,1.9,41440,1.7,2858773,1.2,,,,,30969576,1.0,30281674,0.9,,,687902,12.9,626182,14.1,,,,,20031468,1.0,506913,1.8,134244,1.7,200536,1.0,172133,3.1,681162,3.1,183435,3.0,248624,1.7,249103,5.6,935316,7.6,105955,19.5,829361,6.3,13747,13.6,18166,4.2,797448,6.2,160860,5.8,111178,7.1,49682,6.1,2364100,5.4,24761,6.6,5853,20.7,2090,49.8,2761,55.1,8771,13.4,87650,8.0,157470,2.0,79082,6.7,33731,13.7,381588,4.6,1580343,6.6
0100000US,,United States,,31213,Wineries,,2015,40468,2.5,2254203,1.3,600053,1.3,240185,1.5,17317,5.2,80508,1.9,262043,1.7,16820,4.1,33670,3.1,823306,1.7,7906117,1.4,6950693,1.3,696586,6.8,32547,4.0,106561,1.2,119730,14.1,849677,1.7,,,,,19830602,0.8,18913307,0.8,,,917295,7.2,764174,8.0,52428,14.8,100693,14.1,12511213,1.7,11613329,2.5,4068109,2.6,6662115,3.7,883106,0.6,12437121,2.2,4424869,2.1,6892082,3.7,1120170,0.9,887564,7.2,222533,16.9,665031,5.7,14723,7.9,28209,40.6,622099,4.7,337354,3.8,270766,3.9,66588,10.5,2199037,3.8,82410,4.5,7240,6.7,18266,3.5,17739,5.8,25770,4.0,116822,2.9,37283,4.6,176097,4.1,179713,6.7,200440,4.2,1337256,4.4
0100000US,,United States,,31213,Wineries,,2014,37793,2.0,2058943,0.9,557634,0.9,225224,1.0,12175,8.1,70965,1.8,249270,1.4,15971,3.3,31932,2.2,772005,1.5,7596346,1.2,6762504,1.0,582625,8.1,29633,3.4,105699,1.8,115885,11.7,831954,1.6,11783,10.2,983,83.9,17990768,0.8,17200289,0.8,,,790479,8.3,646408,9.3,55341,20.4,88730,16.3,11055188,1.6,10787041,2.7,3615792,2.2,6346815,4.3,824434,0.6,11506905,2.4,4016936,2.4,6606436,3.7,883532,0.7,991801,5.1,231868,8.8,759932,5.1,15377,4.6,28968,42.4,715588,4.2,320742,3.1,259882,3.4,60860,7.6,2113321,3.6,81085,5.6,6721,10.8,17057,2.6,14027,7.6,23632,4.7,116518,2.7,52093,2.2,148510,4.1,161464,13.4,161958,5.1,1330256,4.1
