GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,EMPAVPW,EMPAVPW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,RCPTOT,RCPTOT_S,RCPTPLM,RCPTPLM_S,RCPTRAN,RCPTRAN_S,MSCTOT,MSCTOT_S,MSCRSLTT,MSCRSLTT_S,MSCCNTTT,MSCCNTTT_S,MSCOTH,MSCOTH_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S
0100000US,,United States,,332111,Iron and steel forging,,2013,21703,0.6,1220088,0.5,411792,0.4,180171,0.8,22136,2.9,47935,0.9,161550,0.6,16626,0.6,36101,0.8,799588,0.6,5167691,0.9,4436433,1.0,33530,1.5,92028,1.1,158577,1.0,447123,0.9,2093449,0.7,0,,0,,9268103,0.9,9174382,0.8,486059,8.9,93721,11.1,41454,1.0,,,,,4076917,1.0,1384354,0.5,289361,1.8,544438,1.3,550555,0.7,1331861,0.3,285437,0.9,519240,0.7,527184,0.5,527425,2.4,57070,7.9,470354,2.5,2645,3.8,4894,6.0,462815,2.6,49700,2.4,31235,3.9,18465,0.6,809571,1.1,57891,2.2,4766,0.8,3515,0.7,7897,2.5,7801,1.2,148220,0.9,15796,0.6,1792,1.8,26962,1.3,33989,1.3,500942,1.8
0100000US,,United States,,332112,Nonferrous forging,,2013,7250,0.4,432977,0.5,160314,0.5,75381,1.3,18268,0.1,12392,0.3,54274,0.5,5458,0.4,12022,0.5,273426,0.5,2000756,0.6,1606208,0.7,35044,0.0,56987,0.9,45399,0.5,257118,0.1,576231,1.0,,,0,,3171389,0.4,3079954,0.4,261569,0.1,91435,0.1,86052,0.0,,,,,1263376,0.1,704310,0.2,131616,1.0,364879,0.3,207815,0.7,745510,0.4,210545,0.6,377644,0.4,157322,2.1,151157,4.6,15766,8.5,135391,4.2,950,21.7,3742,2.8,130699,4.1,21584,1.1,14955,1.2,6630,1.0,264720,1.4,18272,2.3,2231,3.0,1687,0.7,2953,0.7,2644,0.8,59575,3.7,22392,0.2,2078,0.6,33204,0.7,14723,0.3,104960,1.5
0100000US,,United States,,332114,Custom roll forming,,2013,20785,1.4,1047993,1.5,296976,1.9,130244,2.8,9245,3.7,31693,1.7,125794,1.8,15403,1.6,31212,1.6,650113,2.1,5211130,1.0,4883021,1.0,78437,1.9,30872,0.5,97785,0.6,121016,3.0,1749485,0.4,0,,0,,8129202,1.0,7880677,1.0,176336,1.9,248525,4.1,112590,1.4,44748,5.8,91188,11.2,2963928,1.6,1088282,3.8,352224,4.6,160189,1.0,575869,4.5,1114057,1.1,379389,1.2,165249,2.3,569419,1.2,277895,5.6,47198,5.0,230698,6.7,5253,12.5,6231,7.3,219214,7.0,76040,2.7,54798,3.5,21242,3.2,503780,1.3,99424,3.5,7381,3.1,2223,14.4,4075,4.0,6873,3.0,69358,2.1,18079,2.8,6886,5.5,22363,4.6,24997,2.5,242123,2.1
0100000US,,United States,,332117,Powder metallurgy part manufacturing,,2013,8413,1.1,379180,0.6,114840,0.5,50065,0.5,4757,0.6,11341,1.2,48678,1.1,6421,1.7,13113,1.2,251615,1.2,888879,0.6,669194,0.7,14666,1.2,17161,0.9,49405,0.9,138453,1.2,684331,1.0,0,,0,,2095978,0.6,2060313,0.6,70711,0.3,35666,0.9,16841,1.4,4115,0.0,14709,1.6,1207765,0.9,275274,0.7,73669,2.0,111792,0.8,89813,1.0,281497,1.3,71643,3.5,115191,0.9,94664,1.8,126570,2.7,22755,6.7,103815,2.6,1916,4.4,1674,11.8,100224,2.6,14638,5.4,9076,7.3,5562,2.9,198062,2.0,16666,2.7,1147,14.9,2503,5.4,2332,3.4,3158,2.5,22664,1.7,3367,3.7,1584,3.4,12102,2.1,7008,1.7,125532,2.9
0100000US,,United States,,332119,"Metal crown, closure, and other metal stamping (except automotive)",,2013,53343,0.4,2617217,0.7,686971,0.6,301025,0.7,17724,1.0,70876,2.9,297346,0.9,39955,0.5,82895,0.7,1622405,0.7,5921124,0.8,5084405,0.9,185254,3.1,39559,3.7,123772,1.4,488135,2.0,1406103,1.2,,,20,86.6,11894987,0.7,11481520,0.7,628365,1.1,413467,5.8,237040,3.4,27947,6.7,148480,15.2,6000028,1.1,1366969,1.5,544590,1.2,303371,3.5,519008,3.1,1375162,1.0,542402,1.1,321370,1.8,511390,1.6,423121,6.4,76176,19.1,346945,7.1,7849,23.6,15105,4.5,323991,7.7,174674,1.5,141780,1.5,32894,4.1,1086987,2.4,133032,8.5,13474,6.4,9566,2.6,7611,8.7,16634,1.6,116826,1.5,21597,2.0,17923,2.3,76685,1.6,48424,2.0,625216,3.7
0100000US,,United States,,3322,Cutlery and handtool manufacturing,,2013,34241,1.6,1748940,0.8,520598,1.0,225523,0.5,40086,9.5,49019,0.7,205970,1.2,23865,1.3,48830,1.2,1002538,0.7,3915877,0.8,3005111,0.8,661025,1.2,30195,4.3,94922,1.2,124624,2.9,1177805,1.2,,,0,,10052117,0.6,8924980,0.6,198581,4.0,1127137,2.2,1064543,2.2,20852,11.0,41743,16.2,6122994,0.8,1481835,0.6,690496,0.8,281623,1.1,509716,1.5,1469446,1.3,673705,2.1,288649,2.0,507091,1.4,364278,18.9,69229,34.4,295049,15.4,3930,15.3,30987,41.7,260132,12.8,98487,9.5,77327,2.4,21160,42.9,1092956,1.7,84893,1.1,9999,3.6,9189,1.0,12551,1.6,26614,2.1,91203,1.6,21248,4.6,146292,0.7,94818,1.2,32797,2.9,563352,3.2
0100000US,,United States,,33221,Cutlery and handtool manufacturing,,2013,34241,1.6,1748940,0.8,520598,1.0,225523,0.5,40086,9.5,49019,0.7,205970,1.2,23865,1.3,48830,1.2,1002538,0.7,3915877,0.8,3005111,0.8,661025,1.2,30195,4.3,94922,1.2,124624,2.9,1177805,1.2,,,0,,10052117,0.6,8924980,0.6,198581,4.0,1127137,2.2,1064543,2.2,20852,11.0,41743,16.2,6122994,0.8,1481835,0.6,690496,0.8,281623,1.1,509716,1.5,1469446,1.3,673705,2.1,288649,2.0,507091,1.4,364278,18.9,69229,34.4,295049,15.4,3930,15.3,30987,41.7,260132,12.8,98487,9.5,77327,2.4,21160,42.9,1092956,1.7,84893,1.1,9999,3.6,9189,1.0,12551,1.6,26614,2.1,91203,1.6,21248,4.6,146292,0.7,94818,1.2,32797,2.9,563352,3.2
0100000US,,United States,,332215,"Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing",,2013,6711,5.5,369326,2.4,122079,1.5,54741,0.3,10663,2.2,10731,0.7,45945,3.0,4878,5.2,10142,4.6,221470,1.8,1342205,0.4,1098061,0.5,173235,0.1,11321,11.0,22602,2.2,36985,1.0,263163,2.6,,,0,,3732015,0.4,3384440,0.5,,,347575,0.4,,,,,,,2354755,0.7,385894,1.6,196809,1.4,60178,0.4,128907,4.4,356628,0.9,170912,1.8,57191,9.2,128525,0.9,110670,3.7,14344,2.4,96326,4.1,1128,14.2,4410,3.0,90788,4.1,10213,72.3,11013,3.4,,,226557,0.8,31660,1.9,2242,0.3,3361,1.0,5846,1.5,4606,11.5,20619,3.2,9640,0.4,82947,0.6,23251,2.0,9194,7.0,33191,8.3
0100000US,,United States,,332216,Saw blade and handtool manufacturing,,2013,27529,1.5,1379615,0.8,398519,1.3,170783,0.6,29423,12.9,38289,0.8,160025,1.2,18987,0.8,38688,0.9,781068,0.8,2573672,1.1,1907050,1.3,487789,1.7,18874,1.9,72320,1.4,87639,4.2,914642,1.4,,,0,,6320103,0.8,5540540,0.9,,,779562,3.2,,,,,,,3768239,1.2,1095941,0.7,493687,0.9,221445,1.3,380809,1.4,1112817,1.6,502793,2.8,231458,1.0,378566,1.9,253608,27.2,54885,43.4,198723,22.8,2802,20.7,26578,48.6,169344,19.5,88274,6.5,66314,2.7,21960,21.6,866399,2.1,53233,1.3,7756,4.7,5828,1.5,6706,2.8,22008,0.8,70584,1.9,11608,8.5,63345,1.3,71568,1.5,23603,3.0,530161,3.4
0100000US,,United States,,3323,Architectural and structural metals manufacturing,,2013,322236,0.3,15461152,0.3,3932305,0.3,1566158,0.3,142022,1.3,381439,0.7,1842686,0.5,232222,0.3,474001,0.4,9311840,0.4,39318887,0.4,33748777,0.4,2322709,1.9,154397,1.2,520814,0.5,2572190,1.6,6457607,0.5,,,,,77473642,0.3,73674740,0.3,2435020,6.1,3798902,2.6,2928384,2.0,341030,13.6,529488,10.8,38150701,0.5,8747473,0.9,2350822,1.9,2164757,2.0,4231893,1.4,8750587,1.2,2267348,1.9,2220938,3.6,4262301,0.8,1686992,2.5,322262,6.5,1364730,2.5,108831,5.0,81094,9.0,1174804,2.6,1292868,0.6,966050,0.7,326818,1.3,6574718,0.7,638822,1.0,58105,1.6,56791,2.1,61453,1.3,117449,0.7,532337,0.8,107595,1.6,180805,0.9,527371,2.1,312227,1.3,3981763,1.1
0100000US,,United States,,33231,Plate work and fabricated structural product manufacturing,,2013,147592,0.4,7535959,0.4,1915986,0.4,744912,0.4,79000,2.1,191688,1.2,900386,0.6,106023,0.5,219937,0.5,4590756,0.5,22264599,0.5,18735334,0.5,1362068,2.6,77226,1.9,280221,0.5,1809751,1.9,3712350,0.6,,,,,40900027,0.5,38709744,0.5,1894001,7.4,2190283,3.5,1636022,2.7,222954,13.9,331307,14.4,18513858,0.7,4672326,1.3,1167113,2.3,1370941,3.1,2134272,2.3,4546657,2.2,1033246,3.5,1381932,5.8,2131479,1.3,894808,3.3,183576,5.3,711232,3.8,54449,8.4,32253,21.6,624530,3.8,614761,0.9,424656,1.0,190104,1.9,3123650,1.0,302661,1.1,30167,2.3,31366,3.3,29862,1.7,54556,0.9,290592,0.9,45321,1.9,59752,1.3,311175,2.9,155036,1.8,1813163,1.5
0100000US,,United States,,332311,Prefabricated metal building and component manufacturing,,2013,21839,0.6,1120324,0.7,260446,0.6,107437,0.9,3722,3.0,21171,0.8,128116,0.9,13627,0.7,27664,1.3,534655,0.8,3622508,0.8,3354959,0.8,166362,2.2,6540,1.0,29103,1.0,65545,4.5,359599,1.4,0,,0,,5998257,0.7,5773564,0.7,,,224693,3.4,205204,2.7,2094,38.1,17395,23.3,2358085,0.8,645766,0.8,164825,0.4,70358,3.2,410583,1.1,629295,0.6,156500,0.6,60067,2.5,412729,0.9,159894,7.0,30954,23.8,128940,5.9,15202,5.6,14414,44.5,99324,4.1,79642,1.8,50262,2.4,29380,1.1,559355,2.9,35783,1.6,6590,2.0,10655,1.5,3649,8.8,10516,1.6,38104,2.1,6510,2.8,21206,1.2,49642,1.3,23331,1.0,353368,4.7
0100000US,,United States,,332312,Fabricated structural metal manufacturing,,2013,89130,0.5,4635485,0.5,1227014,0.5,471694,0.5,66002,1.9,120765,1.3,568553,0.7,64191,0.6,134361,0.7,2875452,0.6,15234832,0.7,12371420,0.7,1109855,3.2,50408,2.3,185822,0.5,1517328,2.2,2576221,0.7,,,0,,27542516,0.6,25797092,0.6,1298083,4.8,1745424,3.9,1326136,3.3,151773,19.3,267514,12.9,12285712,0.8,3073130,0.9,791094,2.3,943242,1.7,1338795,0.7,3030542,0.8,716776,2.3,944031,1.5,1369735,0.7,497525,4.5,115988,4.5,381537,5.5,28573,15.0,12340,11.2,340624,5.3,402482,1.1,272203,0.9,130279,2.2,1958177,1.2,165440,1.6,16633,3.5,14909,6.4,20940,1.4,33428,1.2,176206,0.9,26089,2.1,28223,2.3,217671,4.0,97716,2.6,1160924,1.6
0100000US,,United States,,332313,Plate work manufacturing,,2013,36624,1.1,1780150,1.1,428526,1.0,165781,1.1,9276,12.2,49752,3.3,203716,1.5,28205,1.4,57913,1.0,1180649,1.6,3407259,1.3,3008955,1.4,85851,3.8,20279,4.5,65297,1.2,226878,3.5,776530,1.4,0,,,,7359254,1.9,7139088,2.0,564522,20.2,220165,16.7,104681,3.8,69086,14.3,46398,70.4,3870060,2.4,953430,5.6,211195,9.5,357341,11.1,384894,12.6,886820,10.9,159970,20.6,377834,20.7,349016,7.6,237389,6.5,36633,9.5,200756,7.7,10675,13.5,5499,42.1,184582,8.2,132637,2.4,102191,3.2,30445,6.4,606119,2.0,101439,1.9,6944,5.1,5802,5.6,5273,4.8,10612,1.8,76282,2.3,12722,4.9,10323,2.6,43862,3.9,33989,3.5,298871,3.5
0100000US,,United States,,33232,Ornamental and architectural metal products manufacturing,,2013,174644,0.4,7925193,0.3,2016319,0.5,821246,0.5,63021,1.3,189752,0.6,942300,0.7,126199,0.4,254064,0.6,4721083,0.5,17054288,0.5,15013443,0.5,960641,2.6,77171,1.5,240593,0.9,762439,2.9,2745257,0.8,3985,4.1,0,,36573615,0.4,34964996,0.4,541019,9.5,1608619,3.8,1292362,2.9,118076,29.3,198180,15.7,19636843,0.5,4075147,1.1,1183709,2.9,793816,1.2,2097622,1.6,4203930,0.8,1234102,1.7,839006,1.4,2130822,0.8,792183,3.7,138685,13.4,653498,3.3,54383,5.4,48841,4.3,550274,3.6,678108,0.9,541394,1.0,136714,1.6,3451068,1.1,336161,1.7,27939,2.3,25425,2.5,31591,2.0,62893,1.1,241745,1.5,62274,2.4,121054,1.2,216196,3.0,157191,1.9,2168600,1.6
0100000US,,United States,,332321,Metal window and door manufacturing,,2013,45678,0.9,1955929,0.6,510265,0.7,224362,0.4,15786,0.9,43646,0.4,226471,1.4,32354,1.0,64965,1.2,1114267,1.3,5153070,0.9,4687741,0.8,295792,6.9,20334,1.8,66804,1.0,82399,2.2,789483,0.9,0,,0,,10158252,0.7,9667997,0.7,336576,7.3,490255,6.1,391876,7.5,10527,46.4,87852,8.4,5030691,0.9,984494,2.4,215201,13.1,129654,4.1,639639,2.9,996080,1.1,223178,5.1,129243,2.9,643659,0.8,193428,7.9,49861,27.3,143567,4.6,10067,12.4,15071,1.9,118430,5.3,137864,1.3,108398,1.5,29465,2.1,1006949,1.9,92191,2.3,8037,5.3,5368,8.0,6181,6.1,15016,1.1,49434,1.9,18190,5.4,28397,2.3,59340,9.9,31442,1.1,693352,2.6
0100000US,,United States,,332322,Sheet metal work manufacturing,,2013,99194,0.5,4590935,0.4,1147709,0.8,464604,0.8,33332,2.4,108536,1.0,541238,1.1,72979,0.5,146814,0.6,2810141,0.6,9306782,0.6,8079947,0.6,536623,2.7,43161,2.3,137723,1.4,509328,1.8,1533702,1.4,3985,4.1,0,,20285904,0.5,19367727,0.5,176058,22.9,918177,4.2,727935,3.1,91894,32.2,98348,18.4,11046010,0.7,2444926,1.4,768215,2.1,512960,1.4,1163751,2.4,2539183,1.2,804904,2.0,537773,2.0,1196506,1.3,474756,4.8,65689,16.1,409066,4.8,33623,7.3,27346,7.5,348097,5.2,416799,1.2,339760,1.4,77039,2.4,1863111,1.7,195524,2.6,16936,2.7,15882,2.7,20230,2.2,36515,1.8,157953,2.2,32616,3.4,66443,1.6,122928,2.0,98019,2.7,1100065,2.6
0100000US,,United States,,332323,Ornamental and architectural metal work manufacturing,,2013,29771,0.8,1378329,0.8,358345,0.8,132280,0.8,13903,1.7,37570,1.4,174592,1.3,20865,1.0,42286,1.6,796675,1.2,2594436,1.3,2245756,1.0,128226,2.2,13676,3.6,36066,1.3,170712,11.5,422072,1.7,0,,0,,6129459,1.0,5929272,1.1,28385,73.6,200187,17.9,172551,3.2,,,,,3560143,1.4,645727,2.4,200293,6.4,151203,1.4,294231,1.6,668667,1.1,206020,2.3,171989,1.8,290657,1.0,123999,7.5,23135,29.8,100864,5.2,10693,9.2,6424,4.7,83747,5.8,123445,1.7,93235,1.7,30209,2.9,581007,1.7,48445,2.1,2966,2.9,4175,3.5,5180,3.6,11362,1.3,34358,2.0,11468,2.0,26213,2.4,33928,1.7,27730,5.3,375183,2.4
0100000US,,United States,,3324,"Boiler, tank, and shipping container manufacturing",,2013,87980,0.5,4959944,0.5,1549221,0.5,636751,0.6,112056,1.8,132849,1.0,667565,0.5,65531,0.7,138962,0.7,3170212,0.5,21055302,0.6,19538518,0.6,525788,3.3,117263,0.6,312233,0.3,561501,1.5,4258260,0.4,,,0,,35335632,0.5,33224045,0.5,2003548,0.9,2111586,1.9,720169,3.0,703189,1.1,688229,4.4,14319941,0.8,3843336,0.7,1338953,0.8,995106,2.6,1509277,0.9,3862020,0.8,1399441,0.8,981864,2.2,1480716,1.4,840320,3.0,132163,2.5,708157,3.5,21573,10.9,15444,3.8,671140,3.7,249976,1.3,175891,1.5,74086,1.9,2237385,1.5,221509,3.4,12689,3.0,13303,1.7,15301,2.1,26066,2.1,196021,1.4,53375,0.5,32087,3.1,132885,1.3,103182,2.1,1430967,1.9
0100000US,,United States,,33241,Power boiler and heat exchanger manufacturing,,2013,24144,0.8,1475103,1.1,468240,0.9,183009,1.4,36067,0.8,43697,1.0,205467,0.8,16402,0.7,34532,0.6,816334,0.5,3400878,0.9,3037609,1.0,166310,1.6,10568,1.8,44674,0.7,141717,2.7,706287,1.6,0,,0,,7255766,0.9,6267868,1.1,39224,1.7,987898,0.6,252215,1.3,,,,,3843344,1.8,812507,2.6,105512,1.4,337518,6.1,369477,1.5,816442,2.1,118023,0.7,335675,5.2,362744,1.0,130199,5.2,31171,5.5,99028,6.3,4129,21.7,5201,5.1,89698,7.1,44598,1.8,34138,2.1,10460,3.1,649343,1.4,61575,2.4,4084,4.7,4763,2.5,9612,1.5,7487,4.3,51655,1.6,8877,1.7,8060,5.9,53725,0.9,17068,3.1,422437,2.1
0100000US,,United States,,332410,Power boiler and heat exchanger manufacturing,,2013,24144,0.8,1475103,1.1,468240,0.9,183009,1.4,36067,0.8,43697,1.0,205467,0.8,16402,0.7,34532,0.6,816334,0.5,3400878,0.9,3037609,1.0,166310,1.6,10568,1.8,44674,0.7,141717,2.7,706287,1.6,0,,0,,7255766,0.9,6267868,1.1,39224,1.7,987898,0.6,252215,1.3,,,,,3843344,1.8,812507,2.6,105512,1.4,337518,6.1,369477,1.5,816442,2.1,118023,0.7,335675,5.2,362744,1.0,130199,5.2,31171,5.5,99028,6.3,4129,21.7,5201,5.1,89698,7.1,44598,1.8,34138,2.1,10460,3.1,649343,1.4,61575,2.4,4084,4.7,4763,2.5,9612,1.5,7487,4.3,51655,1.6,8877,1.7,8060,5.9,53725,0.9,17068,3.1,422437,2.1
0100000US,,United States,,33242,Metal tank (heavy gauge) manufacturing,,2013,34987,1.0,1838518,0.8,487790,0.8,194660,1.1,12672,2.3,49241,2.0,231217,1.1,25913,1.7,53932,1.7,1172452,1.2,5170327,1.2,4559016,1.3,128811,9.9,26477,1.5,63123,1.0,392901,1.9,783658,1.0,,,0,,9550069,1.0,9219091,1.0,281178,3.9,330978,9.2,171608,9.6,,,,,4402665,1.7,1206781,1.3,270882,2.4,432827,3.5,503072,2.3,1208930,1.6,288413,1.9,434109,2.6,486408,2.5,286907,7.8,67471,3.2,219436,10.2,12587,16.3,5930,5.6,200920,11.0,103118,1.7,65482,2.1,37636,2.6,830448,2.1,89369,1.9,6191,4.6,6442,2.8,3410,7.3,11152,3.0,59996,3.9,16350,1.0,13285,1.5,49364,1.9,34202,4.4,540687,3.1
0100000US,,United States,,332420,Metal tank (heavy gauge) manufacturing,,2013,34987,1.0,1838518,0.8,487790,0.8,194660,1.1,12672,2.3,49241,2.0,231217,1.1,25913,1.7,53932,1.7,1172452,1.2,5170327,1.2,4559016,1.3,128811,9.9,26477,1.5,63123,1.0,392901,1.9,783658,1.0,,,0,,9550069,1.0,9219091,1.0,281178,3.9,330978,9.2,171608,9.6,,,,,4402665,1.7,1206781,1.3,270882,2.4,432827,3.5,503072,2.3,1208930,1.6,288413,1.9,434109,2.6,486408,2.5,286907,7.8,67471,3.2,219436,10.2,12587,16.3,5930,5.6,200920,11.0,103118,1.7,65482,2.1,37636,2.6,830448,2.1,89369,1.9,6191,4.6,6442,2.8,3410,7.3,11152,3.0,59996,3.9,16350,1.0,13285,1.5,49364,1.9,34202,4.4,540687,3.1
0100000US,,United States,,33243,"Metal can, box, and other metal container (light gauge) manufacturing",,2013,28849,0.4,1646324,0.8,593190,0.8,259082,0.8,63317,3.1,39911,1.8,230881,0.8,23217,0.5,50498,0.5,1181426,0.4,12484097,0.8,11941893,0.8,230667,5.0,80219,0.7,204436,0.4,26883,2.5,2768316,0.4,0,,0,,18529797,0.8,17737086,0.7,1683146,0.9,792711,3.4,296345,4.6,1439,21.2,494927,2.8,6073932,0.9,1824049,0.5,962560,0.8,224761,1.9,636728,0.8,1836649,1.0,993005,0.9,212079,3.3,631565,2.5,423214,2.1,33521,5.5,389693,2.2,4857,15.2,4313,9.3,380522,2.2,102260,2.5,76271,2.8,25989,3.7,757594,3.7,70565,10.2,2414,7.0,2098,3.8,2279,6.7,7427,4.2,84370,1.2,28148,0.4,10741,8.0,29796,4.8,51912,2.8,467843,4.2
0100000US,,United States,,332431,Metal can manufacturing,,2013,16880,0.3,1093040,0.3,428934,0.3,183927,0.5,56187,0.8,25675,0.5,163146,0.4,14235,0.3,31485,0.4,855090,0.3,10220824,0.4,9860745,0.4,116630,0.7,59109,0.2,176460,0.2,7880,0.4,2413293,0.2,0,,0,,14693487,0.4,14085957,0.4,1641775,0.9,607530,0.7,,,,,463657,0.9,4508667,0.4,1456499,0.5,860735,0.7,144264,0.6,451500,0.8,1466535,0.4,898084,0.8,136289,0.8,432162,1.2,326175,1.3,18611,1.9,307564,1.4,366,5.3,1279,3.5,305919,1.4,62877,1.7,46884,1.1,15993,5.7,349297,1.0,21005,1.2,1290,5.3,501,4.6,458,3.1,2922,4.5,56800,0.9,21942,0.4,878,3.1,10963,2.9,35709,1.4,196829,1.6
0100000US,,United States,,332439,Other metal container manufacturing,,2013,11969,0.9,553283,2.2,164256,2.8,75156,2.5,7130,27.2,14236,5.1,67735,2.6,8982,1.3,19014,1.1,326336,1.4,2263273,4.1,2081148,4.0,114037,10.0,21110,2.5,27976,2.3,19003,3.6,355023,2.6,0,,0,,3836310,3.6,3651129,3.1,41370,2.8,185181,14.4,,,,,31271,42.0,1565265,3.4,367550,1.8,101825,5.0,80497,5.1,185228,1.7,370114,4.9,94921,6.5,75790,9.2,199403,7.5,97039,8.1,14910,12.2,82129,9.3,4491,16.4,3035,13.2,74603,9.9,39383,5.9,29387,7.2,9996,3.1,408297,6.9,49561,14.5,1124,13.8,1597,4.8,1821,8.3,4505,6.2,27569,3.2,6206,1.3,9863,8.8,18833,7.4,16204,8.5,271015,7.2
0100000US,,United States,,3325,Hardware manufacturing,,2013,26471,0.5,1258265,0.4,413911,0.3,185238,0.5,30330,0.4,42092,1.5,156252,0.4,17707,0.8,35037,0.7,640779,0.6,3711260,0.4,3124584,0.4,395827,0.9,15832,0.8,54117,0.8,120900,1.8,649688,0.3,,,,,7713400,0.4,7131018,0.5,67055,2.3,582382,0.7,545424,0.7,,,,,4039980,0.6,975947,1.2,360229,4.1,276529,1.5,339189,1.1,1013808,0.4,374981,0.9,281925,0.4,356901,0.4,169187,2.8,18335,5.5,150853,3.0,1445,11.9,6519,3.7,142889,3.2,47346,1.8,37795,2.3,9550,0.6,791431,0.7,81319,1.2,10117,1.5,5119,8.4,7334,1.7,12621,1.5,54471,1.3,14001,0.4,22213,1.6,62851,2.0,22534,1.5,498849,1.1
0100000US,,United States,,33251,Hardware manufacturing,,2013,26471,0.5,1258265,0.4,413911,0.3,185238,0.5,30330,0.4,42092,1.5,156252,0.4,17707,0.8,35037,0.7,640779,0.6,3711260,0.4,3124584,0.4,395827,0.9,15832,0.8,54117,0.8,120900,1.8,649688,0.3,,,,,7713400,0.4,7131018,0.5,67055,2.3,582382,0.7,545424,0.7,,,,,4039980,0.6,975947,1.2,360229,4.1,276529,1.5,339189,1.1,1013808,0.4,374981,0.9,281925,0.4,356901,0.4,169187,2.8,18335,5.5,150853,3.0,1445,11.9,6519,3.7,142889,3.2,47346,1.8,37795,2.3,9550,0.6,791431,0.7,81319,1.2,10117,1.5,5119,8.4,7334,1.7,12621,1.5,54471,1.3,14001,0.4,22213,1.6,62851,2.0,22534,1.5,498849,1.1
0100000US,,United States,,332510,Hardware manufacturing,,2013,26471,0.5,1258265,0.4,413911,0.3,185238,0.5,30330,0.4,42092,1.5,156252,0.4,17707,0.8,35037,0.7,640779,0.6,3711260,0.4,3124584,0.4,395827,0.9,15832,0.8,54117,0.8,120900,1.8,649688,0.3,,,,,7713400,0.4,7131018,0.5,67055,2.3,582382,0.7,545424,0.7,,,,,4039980,0.6,975947,1.2,360229,4.1,276529,1.5,339189,1.1,1013808,0.4,374981,0.9,281925,0.4,356901,0.4,169187,2.8,18335,5.5,150853,3.0,1445,11.9,6519,3.7,142889,3.2,47346,1.8,37795,2.3,9550,0.6,791431,0.7,81319,1.2,10117,1.5,5119,8.4,7334,1.7,12621,1.5,54471,1.3,14001,0.4,22213,1.6,62851,2.0,22534,1.5,498849,1.1
0100000US,,United States,,3326,Spring and wire product manufacturing,,2013,37428,0.6,1686886,0.6,437269,0.8,187301,1.1,15261,2.0,43119,1.1,191587,1.1,27852,0.6,56063,0.7,1036713,0.8,4574673,1.2,3883065,1.3,449331,1.3,31317,1.8,81081,1.2,129880,1.2,973918,1.3,2923,4.4,,,8826580,0.9,8145082,0.9,243877,9.2,681497,1.4,641651,1.5,,,,,4255557,1.3,1190998,1.2,587958,1.6,149845,2.9,453195,1.2,1201043,0.9,583363,0.9,151124,3.8,466556,2.0,217933,4.2,42150,11.8,175783,4.2,5095,10.8,10086,6.2,160601,4.4,108167,2.0,87829,2.4,20338,2.1,740705,2.0,94571,2.8,5034,4.8,3579,4.0,6176,2.5,12708,1.3,95354,1.7,12399,4.9,18958,1.5,37936,2.0,33248,2.1,420744,3.4
0100000US,,United States,,33261,Spring and wire product manufacturing,,2013,37428,0.6,1686886,0.6,437269,0.8,187301,1.1,15261,2.0,43119,1.1,191587,1.1,27852,0.6,56063,0.7,1036713,0.8,4574673,1.2,3883065,1.3,449331,1.3,31317,1.8,81081,1.2,129880,1.2,973918,1.3,2923,4.4,,,8826580,0.9,8145082,0.9,243877,9.2,681497,1.4,641651,1.5,,,,,4255557,1.3,1190998,1.2,587958,1.6,149845,2.9,453195,1.2,1201043,0.9,583363,0.9,151124,3.8,466556,2.0,217933,4.2,42150,11.8,175783,4.2,5095,10.8,10086,6.2,160601,4.4,108167,2.0,87829,2.4,20338,2.1,740705,2.0,94571,2.8,5034,4.8,3579,4.0,6176,2.5,12708,1.3,95354,1.7,12399,4.9,18958,1.5,37936,2.0,33248,2.1,420744,3.4
